,Original,Destination,passengers
1477,U.S. Virgin Islands,Illinois,193.0
1478,U.S. Virgin Islands,Indiana,0.0
1479,U.S. Virgin Islands,Idaho,0.0
1480,U.S. Virgin Islands,West Virginia,0.0
1481,U.S. Virgin Islands,Tennessee,0.0
1482,U.S. Virgin Islands,Arizona,0.0
1483,U.S. Virgin Islands,Massachusetts,182.0
1484,Texas,Montana,20276.0
1485,Texas,Florida,562927.0
1486,Texas,Washington,97738.0
1487,Texas,Arkansas,57908.0
1488,Texas,South Dakota,9244.0
1489,Texas,Mississippi,30770.0
1490,Texas,Kansas,26052.0
1491,Texas,Virginia,123274.0
1492,Texas,Georgia,261341.0
1493,Texas,Kentucky,47955.0
1494,Texas,Rhode Island,0.0
1495,Texas,Oklahoma,97889.0
1496,Texas,Louisiana,117669.0
1497,Texas,Minnesota,68848.0
1498,Texas,U.S. Pacific Trust Territories and Possessions,0.0
1499,Texas,Michigan,83168.0
1500,Texas,Pennsylvania,90405.0
1501,Texas,Nebraska,25413.0
1502,Texas,Wyoming,6757.0
1503,Texas,Oregon,40962.0
1504,Texas,Iowa,19238.0
1505,Texas,South Carolina,40155.0
1506,Texas,Vermont,235.0
1507,Texas,Maryland,72359.0
1508,Texas,Connecticut,7824.0
1509,Texas,North Carolina,151956.0
1510,Texas,New Mexico,70663.0
1511,Texas,U.S. Virgin Islands,260.0
1512,Texas,Texas,1141395.0
1513,Texas,New Jersey,90831.0
1514,Texas,New Hampshire,0.0
1515,Texas,Alaska,8439.0
1516,Texas,North Dakota,5986.0
1517,Texas,Maine,5699.0
1518,Texas,Colorado,323671.0
1519,Texas,California,641958.0
1520,Texas,Missouri,137297.0
1521,Texas,Nevada,254109.0
1522,Texas,Delaware,0.0
1523,Texas,Wisconsin,25445.0
1524,Texas,New York,132126.0
1525,Texas,Puerto Rico,14092.0
1526,Texas,Ohio,52658.0
1527,Texas,Alabama,49729.0
1528,Texas,Utah,82856.0
1529,Texas,Hawaii,28200.0
1530,Texas,Illinois,258886.0
1531,Texas,Indiana,47014.0
1532,Texas,Idaho,15175.0
1533,Texas,West Virginia,0.0
1534,Texas,Tennessee,163485.0
1535,Texas,Arizona,224206.0
1536,Texas,Massachusetts,62425.0
1537,New Jersey,Montana,565.0
1538,New Jersey,Florida,269182.0
1539,New Jersey,Washington,23676.0
1540,New Jersey,Arkansas,0.0
1541,New Jersey,South Dakota,153.0
1542,New Jersey,Mississippi,0.0
1543,New Jersey,Kansas,0.0
1544,New Jersey,Virginia,22262.0
1545,New Jersey,Georgia,67141.0
1546,New Jersey,Kentucky,6995.0
1547,New Jersey,Rhode Island,1570.0
1548,New Jersey,Oklahoma,0.0
1549,New Jersey,Louisiana,5131.0
1550,New Jersey,Minnesota,13247.0
1551,New Jersey,U.S. Pacific Trust Territories and Possessions,0.0
1552,New Jersey,Michigan,18287.0
1553,New Jersey,Pennsylvania,3867.0
1554,New Jersey,Nebraska,0.0
1555,New Jersey,Wyoming,189.0
1556,New Jersey,Oregon,9393.0
1557,New Jersey,Iowa,0.0
1558,New Jersey,South Carolina,23426.0
1559,New Jersey,Vermont,2603.0
1560,New Jersey,Maryland,58.0
1561,New Jersey,Connecticut,2.0
1562,New Jersey,North Carolina,50795.0
1563,New Jersey,New Mexico,0.0
1564,New Jersey,U.S. Virgin Islands,2667.0
1565,New Jersey,Texas,86385.0
1566,New Jersey,New Jersey,52.0
1567,New Jersey,New Hampshire,220.0
1568,New Jersey,Alaska,384.0
1569,New Jersey,North Dakota,0.0
1570,New Jersey,Maine,5666.0
1571,New Jersey,Colorado,32285.0
1572,New Jersey,California,126089.0
1573,New Jersey,Missouri,3888.0
1574,New Jersey,Nevada,32591.0
1575,New Jersey,Delaware,0.0
1576,New Jersey,Wisconsin,2571.0
1577,New Jersey,New York,7970.0
1578,New Jersey,Puerto Rico,31376.0
1579,New Jersey,Ohio,15221.0
1580,New Jersey,Alabama,0.0
1581,New Jersey,Utah,7150.0
1582,New Jersey,Hawaii,4090.0
1583,New Jersey,Illinois,49502.0
1584,New Jersey,Indiana,4013.0
1585,New Jersey,Idaho,0.0
1586,New Jersey,West Virginia,0.0
1587,New Jersey,Tennessee,15785.0
1588,New Jersey,Arizona,23081.0
1589,New Jersey,Massachusetts,25449.0
1590,New Hampshire,Montana,0.0
1591,New Hampshire,Florida,6807.0
1592,New Hampshire,Washington,0.0
1593,New Hampshire,Arkansas,0.0
1594,New Hampshire,South Dakota,0.0
1595,New Hampshire,Mississippi,0.0
1596,New Hampshire,Kansas,0.0
1597,New Hampshire,Virginia,6010.0
1598,New Hampshire,Georgia,0.0
1599,New Hampshire,Kentucky,0.0
1600,New Hampshire,Rhode Island,0.0
1601,New Hampshire,Oklahoma,0.0
1602,New Hampshire,Louisiana,0.0
1603,New Hampshire,Minnesota,0.0
1604,New Hampshire,U.S. Pacific Trust Territories and Possessions,0.0
1605,New Hampshire,Michigan,0.0
1606,New Hampshire,Pennsylvania,5326.0
1607,New Hampshire,Nebraska,0.0
1608,New Hampshire,Wyoming,0.0
1609,New Hampshire,Oregon,0.0
1610,New Hampshire,Iowa,0.0
1611,New Hampshire,South Carolina,0.0
1612,New Hampshire,Vermont,0.0
1613,New Hampshire,Maryland,14160.0
1614,New Hampshire,Connecticut,0.0
1615,New Hampshire,North Carolina,6492.0
1616,New Hampshire,New Mexico,0.0
1617,New Hampshire,U.S. Virgin Islands,0.0
1618,New Hampshire,Texas,0.0
1619,New Hampshire,New Jersey,0.0
1620,New Hampshire,New Hampshire,0.0
1621,New Hampshire,Alaska,0.0
1622,New Hampshire,North Dakota,0.0
1623,New Hampshire,Maine,142.0
1624,New Hampshire,Colorado,0.0
1625,New Hampshire,California,14.0
1626,New Hampshire,Missouri,0.0
1627,New Hampshire,Nevada,0.0
1628,New Hampshire,Delaware,0.0
1629,New Hampshire,Wisconsin,0.0
1630,New Hampshire,New York,329.0
1631,New Hampshire,Puerto Rico,0.0
1632,New Hampshire,Ohio,0.0
1633,New Hampshire,Alabama,0.0
1634,New Hampshire,Utah,0.0
1635,New Hampshire,Hawaii,0.0
1636,New Hampshire,Illinois,9705.0
1637,New Hampshire,Indiana,100.0
1638,New Hampshire,Idaho,0.0
1639,New Hampshire,West Virginia,0.0
1640,New Hampshire,Tennessee,0.0
1641,New Hampshire,Arizona,0.0
1642,New Hampshire,Massachusetts,616.0
1643,Alaska,Montana,0.0
1644,Alaska,Florida,2.0
1645,Alaska,Washington,138676.0
1646,Alaska,Arkansas,0.0
1647,Alaska,South Dakota,0.0
1648,Alaska,Mississippi,0.0
1649,Alaska,Kansas,0.0
1650,Alaska,Virginia,0.0
1651,Alaska,Georgia,4577.0
1652,Alaska,Kentucky,0.0
1653,Alaska,Rhode Island,0.0
1654,Alaska,Oklahoma,0.0
1655,Alaska,Louisiana,0.0
1656,Alaska,Minnesota,14356.0
1657,Alaska,U.S. Pacific Trust Territories and Possessions,0.0
1658,Alaska,Michigan,755.0
1659,Alaska,Pennsylvania,0.0
1660,Alaska,Nebraska,0.0
1661,Alaska,Wyoming,0.0
1662,Alaska,Oregon,8210.0
1663,Alaska,Iowa,0.0
1664,Alaska,South Carolina,0.0
1665,Alaska,Vermont,0.0
1666,Alaska,Maryland,0.0
1667,Alaska,Connecticut,0.0
1668,Alaska,North Carolina,0.0
1669,Alaska,New Mexico,0.0
1670,Alaska,U.S. Virgin Islands,0.0
1671,Alaska,Texas,10195.0
1672,Alaska,New Jersey,692.0
1673,Alaska,New Hampshire,0.0
1674,Alaska,Alaska,210440.0
1675,Alaska,North Dakota,0.0
1676,Alaska,Maine,0.0
1677,Alaska,Colorado,6524.0
1678,Alaska,California,4773.0
1679,Alaska,Missouri,0.0
1680,Alaska,Nevada,0.0
1681,Alaska,Delaware,0.0
1682,Alaska,Wisconsin,0.0
1683,Alaska,New York,689.0
1684,Alaska,Puerto Rico,0.0
1685,Alaska,Ohio,0.0
1686,Alaska,Alabama,0.0
1687,Alaska,Utah,5494.0
1688,Alaska,Hawaii,1659.0
1689,Alaska,Illinois,17016.0
1690,Alaska,Indiana,0.0
1691,Alaska,Idaho,0.0
1692,Alaska,West Virginia,0.0
1693,Alaska,Tennessee,0.0
1694,Alaska,Arizona,4130.0
1695,Alaska,Massachusetts,0.0
1696,North Dakota,Montana,16.0
1697,North Dakota,Florida,0.0
1698,North Dakota,Washington,186.0
1699,North Dakota,Arkansas,0.0
1700,North Dakota,South Dakota,0.0
1701,North Dakota,Mississippi,0.0
1702,North Dakota,Kansas,0.0
1703,North Dakota,Virginia,0.0
1704,North Dakota,Georgia,0.0
1705,North Dakota,Kentucky,0.0
1706,North Dakota,Rhode Island,0.0
1707,North Dakota,Oklahoma,0.0
1708,North Dakota,Louisiana,0.0
1709,North Dakota,Minnesota,29928.0
1710,North Dakota,U.S. Pacific Trust Territories and Possessions,0.0
1711,North Dakota,Michigan,0.0
1712,North Dakota,Pennsylvania,0.0
1713,North Dakota,Nebraska,47.0
1714,North Dakota,Wyoming,48.0
1715,North Dakota,Oregon,0.0
1716,North Dakota,Iowa,0.0
1717,North Dakota,South Carolina,0.0
1718,North Dakota,Vermont,0.0
1719,North Dakota,Maryland,146.0
1720,North Dakota,Connecticut,0.0
1721,North Dakota,North Carolina,0.0
1722,North Dakota,New Mexico,0.0
1723,North Dakota,U.S. Virgin Islands,0.0
1724,North Dakota,Texas,6227.0
1725,North Dakota,New Jersey,0.0
1726,North Dakota,New Hampshire,0.0
1727,North Dakota,Alaska,0.0
1728,North Dakota,North Dakota,874.0
1729,North Dakota,Maine,0.0
1730,North Dakota,Colorado,22132.0
1731,North Dakota,California,0.0
1732,North Dakota,Missouri,0.0
1733,North Dakota,Nevada,4012.0
1734,North Dakota,Delaware,0.0
1735,North Dakota,Wisconsin,0.0
1736,North Dakota,New York,109.0
1737,North Dakota,Puerto Rico,0.0
1738,North Dakota,Ohio,0.0
1739,North Dakota,Alabama,0.0
1740,North Dakota,Utah,120.0
1741,North Dakota,Hawaii,0.0
1742,North Dakota,Illinois,6772.0
1743,North Dakota,Indiana,108.0
1744,North Dakota,Idaho,118.0
1745,North Dakota,West Virginia,0.0
1746,North Dakota,Tennessee,1073.0
1747,North Dakota,Arizona,5142.0
1748,North Dakota,Massachusetts,0.0
1749,Maine,Montana,0.0
1750,Maine,Florida,4510.0
1751,Maine,Washington,0.0
1752,Maine,Arkansas,0.0
1753,Maine,South Dakota,0.0
1754,Maine,Mississippi,0.0
1755,Maine,Kansas,0.0
1756,Maine,Virginia,20892.0
1757,Maine,Georgia,7600.0
1758,Maine,Kentucky,77.0
1759,Maine,Rhode Island,0.0
1760,Maine,Oklahoma,0.0
1761,Maine,Louisiana,0.0
1762,Maine,Minnesota,818.0
1763,Maine,U.S. Pacific Trust Territories and Possessions,0.0
1764,Maine,Michigan,6045.0
1765,Maine,Pennsylvania,13475.0
1766,Maine,Nebraska,0.0
1767,Maine,Wyoming,0.0
1768,Maine,Oregon,0.0
1769,Maine,Iowa,0.0
1770,Maine,South Carolina,115.0
1771,Maine,Vermont,0.0
1772,Maine,Maryland,13826.0
1773,Maine,Connecticut,2.0
1774,Maine,North Carolina,15521.0
1775,Maine,New Mexico,0.0
1776,Maine,U.S. Virgin Islands,0.0
1777,Maine,Texas,4769.0
1778,Maine,New Jersey,5793.0
1779,Maine,New Hampshire,0.0
1780,Maine,Alaska,0.0
1781,Maine,North Dakota,0.0
1782,Maine,Maine,19.0
1783,Maine,Colorado,922.0
1784,Maine,California,1.0
1785,Maine,Missouri,0.0
1786,Maine,Nevada,0.0
1787,Maine,Delaware,134.0
1788,Maine,Wisconsin,76.0
1789,Maine,New York,15592.0
1790,Maine,Puerto Rico,0.0
1791,Maine,Ohio,224.0
1792,Maine,Alabama,0.0
1793,Maine,Utah,0.0
1794,Maine,Hawaii,0.0
1795,Maine,Illinois,26888.0
1796,Maine,Indiana,92.0
1797,Maine,Idaho,0.0
1798,Maine,West Virginia,0.0
1799,Maine,Tennessee,0.0
1800,Maine,Arizona,0.0
1801,Maine,Massachusetts,4425.0
1802,Colorado,Montana,62897.0
1803,Colorado,Florida,142242.0
1804,Colorado,Washington,98386.0
1805,Colorado,Arkansas,12528.0
1806,Colorado,South Dakota,23694.0
1807,Colorado,Mississippi,0.0
1808,Colorado,Kansas,14421.0
1809,Colorado,Virginia,66013.0
1810,Colorado,Georgia,69201.0
1811,Colorado,Kentucky,28518.0
1812,Colorado,Rhode Island,3.0
1813,Colorado,Oklahoma,34132.0
1814,Colorado,Louisiana,8195.0
1815,Colorado,Minnesota,66411.0
1816,Colorado,U.S. Pacific Trust Territories and Possessions,0.0
1817,Colorado,Michigan,53303.0
1818,Colorado,Pennsylvania,52467.0
1819,Colorado,Nebraska,34933.0
1820,Colorado,Wyoming,28857.0
1821,Colorado,Oregon,65235.0
1822,Colorado,Iowa,29721.0
1823,Colorado,South Carolina,10113.0
1824,Colorado,Vermont,2282.0
1825,Colorado,Maryland,31495.0
1826,Colorado,Connecticut,8958.0
1827,Colorado,North Carolina,55447.0
1828,Colorado,New Mexico,23595.0
1829,Colorado,U.S. Virgin Islands,0.0
1830,Colorado,Texas,316598.0
1831,Colorado,New Jersey,33640.0
1832,Colorado,New Hampshire,0.0
1833,Colorado,Alaska,6054.0
1834,Colorado,North Dakota,21810.0
1835,Colorado,Maine,737.0
1836,Colorado,Colorado,170459.0
1837,Colorado,California,401164.0
1838,Colorado,Missouri,83778.0
1839,Colorado,Nevada,111919.0
1840,Colorado,Delaware,0.0
1841,Colorado,Wisconsin,34171.0
1842,Colorado,New York,60985.0
1843,Colorado,Puerto Rico,0.0
1844,Colorado,Ohio,39025.0
1845,Colorado,Alabama,9929.0
1846,Colorado,Utah,80909.0
1847,Colorado,Hawaii,21926.0
1848,Colorado,Illinois,139892.0
1849,Colorado,Indiana,25932.0
1850,Colorado,Idaho,29234.0
1851,Colorado,West Virginia,0.0
1852,Colorado,Tennessee,50177.0
1853,Colorado,Arizona,126193.0
1854,Colorado,Massachusetts,40881.0
1855,California,Montana,11997.0
1856,California,Florida,156126.0
1857,California,Washington,391761.0
1858,California,Arkansas,0.0
1859,California,South Dakota,142.0
1860,California,Mississippi,0.0
1861,California,Kansas,0.0
1862,California,Virginia,83434.0
1863,California,Georgia,172347.0
1864,California,Kentucky,5669.0
1865,California,Rhode Island,0.0
1866,California,Oklahoma,6207.0
1867,California,Louisiana,3788.0
1868,California,Minnesota,92122.0
1869,California,U.S. Pacific Trust Territories and Possessions,0.0
1870,California,Michigan,64385.0
1871,California,Pennsylvania,49878.0
1872,California,Nebraska,2189.0
1873,California,Wyoming,1108.0
1874,California,Oregon,190735.0
1875,California,Iowa,258.0
1876,California,South Carolina,1986.0
1877,California,Vermont,2.0
1878,California,Maryland,26726.0
1879,California,Connecticut,4905.0
1880,California,North Carolina,86262.0
1881,California,New Mexico,20303.0
1882,California,U.S. Virgin Islands,0.0
1883,California,Texas,639623.0
1884,California,New Jersey,131306.0
1885,California,New Hampshire,0.0
1886,California,Alaska,3297.0
1887,California,North Dakota,0.0
1888,California,Maine,0.0
1889,California,Colorado,391708.0
1890,California,California,1229059.0
1891,California,Missouri,54536.0
1892,California,Nevada,464364.0
1893,California,Delaware,0.0
1894,California,Wisconsin,3620.0
1895,California,New York,200319.0
1896,California,Puerto Rico,4.0
1897,California,Ohio,14978.0
1898,California,Alabama,7.0
1899,California,Utah,211649.0
1900,California,Hawaii,349306.0
1901,California,Illinois,313381.0
1902,California,Indiana,10111.0
1903,California,Idaho,42187.0
1904,California,West Virginia,0.0
1905,California,Tennessee,52860.0
1906,California,Arizona,395383.0
1907,California,Massachusetts,95626.0
1908,Missouri,Montana,0.0
1909,Missouri,Florida,104236.0
1910,Missouri,Washington,18705.0
1911,Missouri,Arkansas,3077.0
1912,Missouri,South Dakota,260.0
1913,Missouri,Mississippi,0.0
1914,Missouri,Kansas,3177.0
1915,Missouri,Virginia,20043.0
1916,Missouri,Georgia,71426.0
1917,Missouri,Kentucky,290.0
1918,Missouri,Rhode Island,0.0
1919,Missouri,Oklahoma,6766.0
1920,Missouri,Louisiana,0.0
1921,Missouri,Minnesota,21847.0
1922,Missouri,U.S. Pacific Trust Territories and Possessions,0.0
1923,Missouri,Michigan,16694.0
1924,Missouri,Pennsylvania,17475.0
1925,Missouri,Nebraska,4013.0
1926,Missouri,Wyoming,0.0
1927,Missouri,Oregon,6178.0
1928,Missouri,Iowa,3195.0
1929,Missouri,South Carolina,2134.0
1930,Missouri,Vermont,0.0
1931,Missouri,Maryland,19170.0
1932,Missouri,Connecticut,0.0
1933,Missouri,North Carolina,38654.0
1934,Missouri,New Mexico,70.0
1935,Missouri,U.S. Virgin Islands,0.0
1936,Missouri,Texas,135535.0
1937,Missouri,New Jersey,3770.0
1938,Missouri,New Hampshire,0.0
1939,Missouri,Alaska,0.0
1940,Missouri,North Dakota,0.0
1941,Missouri,Maine,0.0
1942,Missouri,Colorado,83976.0
1943,Missouri,California,53714.0
1944,Missouri,Missouri,15173.0
1945,Missouri,Nevada,43821.0
1946,Missouri,Delaware,0.0
1947,Missouri,Wisconsin,4097.0
1948,Missouri,New York,19926.0
1949,Missouri,Puerto Rico,0.0
1950,Missouri,Ohio,4737.0
1951,Missouri,Alabama,140.0
1952,Missouri,Utah,17553.0
1953,Missouri,Hawaii,0.0
1954,Missouri,Illinois,90473.0
1955,Missouri,Indiana,0.0
1956,Missouri,Idaho,0.0
1957,Missouri,West Virginia,0.0
1958,Missouri,Tennessee,21570.0
1959,Missouri,Arizona,38115.0
1960,Missouri,Massachusetts,11700.0
1961,Nevada,Montana,8532.0
1962,Nevada,Florida,56056.0
1963,Nevada,Washington,98991.0
1964,Nevada,Arkansas,3286.0
1965,Nevada,South Dakota,2710.0
1966,Nevada,Mississippi,0.0
1967,Nevada,Kansas,2575.0
1968,Nevada,Virginia,13952.0
1969,Nevada,Georgia,65326.0
1970,Nevada,Kentucky,18688.0
1971,Nevada,Rhode Island,0.0
1972,Nevada,Oklahoma,11950.0
1973,Nevada,Louisiana,3742.0
1974,Nevada,Minnesota,43255.0
1975,Nevada,U.S. Pacific Trust Territories and Possessions,0.0
1976,Nevada,Michigan,48601.0
1977,Nevada,Pennsylvania,29011.0
1978,Nevada,Nebraska,11506.0
1979,Nevada,Wyoming,0.0
1980,Nevada,Oregon,45239.0
1981,Nevada,Iowa,9738.0
1982,Nevada,South Carolina,0.0
1983,Nevada,Vermont,0.0
1984,Nevada,Maryland,22912.0
1985,Nevada,Connecticut,2497.0
1986,Nevada,North Carolina,48714.0
1987,Nevada,New Mexico,11678.0
1988,Nevada,U.S. Virgin Islands,0.0
1989,Nevada,Texas,244777.0
1990,Nevada,New Jersey,34509.0
1991,Nevada,New Hampshire,0.0
1992,Nevada,Alaska,0.0
1993,Nevada,North Dakota,3946.0
1994,Nevada,Maine,0.0
1995,Nevada,Colorado,108365.0
1996,Nevada,California,457819.0
1997,Nevada,Missouri,40594.0
1998,Nevada,Nevada,53559.0
1999,Nevada,Delaware,0.0
2000,Nevada,Wisconsin,19330.0
2001,Nevada,New York,29439.0
2002,Nevada,Puerto Rico,0.0
2003,Nevada,Ohio,24732.0
2004,Nevada,Alabama,2638.0
2005,Nevada,Utah,51879.0
2006,Nevada,Hawaii,24846.0
2007,Nevada,Illinois,117563.0
2008,Nevada,Indiana,18917.0
2009,Nevada,Idaho,9984.0
2010,Nevada,West Virginia,0.0
2011,Nevada,Tennessee,20473.0
2012,Nevada,Arizona,84821.0
2013,Nevada,Massachusetts,16100.0
2014,Delaware,Montana,0.0
2015,Delaware,Florida,658.0
2016,Delaware,Washington,0.0
2017,Delaware,Arkansas,0.0
2018,Delaware,South Dakota,0.0
2019,Delaware,Mississippi,0.0
2020,Delaware,Kansas,0.0
2021,Delaware,Virginia,0.0
2022,Delaware,Georgia,0.0
2023,Delaware,Kentucky,0.0
2024,Delaware,Rhode Island,0.0
2025,Delaware,Oklahoma,0.0
2026,Delaware,Louisiana,0.0
2027,Delaware,Minnesota,0.0
2028,Delaware,U.S. Pacific Trust Territories and Possessions,0.0
2029,Delaware,Michigan,0.0
2030,Delaware,Pennsylvania,0.0
2031,Delaware,Nebraska,0.0
2032,Delaware,Wyoming,0.0
2033,Delaware,Oregon,0.0
2034,Delaware,Iowa,2.0
2035,Delaware,South Carolina,0.0
2036,Delaware,Vermont,0.0
2037,Delaware,Maryland,0.0
2038,Delaware,Connecticut,0.0
2039,Delaware,North Carolina,0.0
2040,Delaware,New Mexico,0.0
2041,Delaware,U.S. Virgin Islands,0.0
2042,Delaware,Texas,0.0
2043,Delaware,New Jersey,0.0
2044,Delaware,New Hampshire,0.0
2045,Delaware,Alaska,0.0
2046,Delaware,North Dakota,0.0
2047,Delaware,Maine,136.0
2048,Delaware,Colorado,7.0
2049,Delaware,California,0.0
2050,Delaware,Missouri,0.0
2051,Delaware,Nevada,0.0
2052,Delaware,Delaware,0.0
2053,Delaware,Wisconsin,0.0
2054,Delaware,New York,0.0
2055,Delaware,Puerto Rico,0.0
2056,Delaware,Ohio,0.0
2057,Delaware,Alabama,0.0
2058,Delaware,Utah,0.0
2059,Delaware,Hawaii,0.0
2060,Delaware,Illinois,0.0
2061,Delaware,Indiana,0.0
2062,Delaware,Idaho,0.0
2063,Delaware,West Virginia,0.0
2064,Delaware,Tennessee,103.0
2065,Delaware,Arizona,0.0
2066,Delaware,Massachusetts,0.0
2067,Wisconsin,Montana,0.0
2068,Wisconsin,Florida,23378.0
2069,Wisconsin,Washington,4752.0
2070,Wisconsin,Arkansas,0.0
2071,Wisconsin,South Dakota,0.0
2072,Wisconsin,Mississippi,284.0
2073,Wisconsin,Kansas,0.0
2074,Wisconsin,Virginia,4275.0
2075,Wisconsin,Georgia,42395.0
2076,Wisconsin,Kentucky,133.0
2077,Wisconsin,Rhode Island,0.0
2078,Wisconsin,Oklahoma,0.0
2079,Wisconsin,Louisiana,0.0
2080,Wisconsin,Minnesota,36879.0
2081,Wisconsin,U.S. Pacific Trust Territories and Possessions,0.0
2082,Wisconsin,Michigan,31058.0
2083,Wisconsin,Pennsylvania,6626.0
2084,Wisconsin,Nebraska,0.0
2085,Wisconsin,Wyoming,0.0
2086,Wisconsin,Oregon,0.0
2087,Wisconsin,Iowa,6.0
2088,Wisconsin,South Carolina,26.0
2089,Wisconsin,Vermont,0.0
2090,Wisconsin,Maryland,8202.0
2091,Wisconsin,Connecticut,0.0
2092,Wisconsin,North Carolina,16068.0
2093,Wisconsin,New Mexico,0.0
2094,Wisconsin,U.S. Virgin Islands,0.0
2095,Wisconsin,Texas,25978.0
2096,Wisconsin,New Jersey,2490.0
2097,Wisconsin,New Hampshire,0.0
2098,Wisconsin,Alaska,0.0
2099,Wisconsin,North Dakota,0.0
2100,Wisconsin,Maine,41.0
2101,Wisconsin,Colorado,35821.0
2102,Wisconsin,California,2783.0
2103,Wisconsin,Missouri,3435.0
2104,Wisconsin,Nevada,20038.0
2105,Wisconsin,Delaware,0.0
2106,Wisconsin,Wisconsin,189.0
2107,Wisconsin,New York,3813.0
2108,Wisconsin,Puerto Rico,0.0
2109,Wisconsin,Ohio,60.0
2110,Wisconsin,Alabama,0.0
2111,Wisconsin,Utah,2038.0
2112,Wisconsin,Hawaii,0.0
2113,Wisconsin,Illinois,58857.0
2114,Wisconsin,Indiana,32.0
2115,Wisconsin,Idaho,0.0
2116,Wisconsin,West Virginia,0.0
2117,Wisconsin,Tennessee,8666.0
2118,Wisconsin,Arizona,20731.0
2119,Wisconsin,Massachusetts,996.0
2120,New York,Montana,974.0
2121,New York,Florida,461356.0
2122,New York,Washington,28126.0
2123,New York,Arkansas,1457.0
2124,New York,South Dakota,44.0
2125,New York,Mississippi,0.0
2126,New York,Kansas,0.0
2127,New York,Virginia,92421.0
2128,New York,Georgia,166008.0
2129,New York,Kentucky,13204.0
2130,New York,Rhode Island,133.0
2131,New York,Oklahoma,0.0
2132,New York,Louisiana,3844.0
2133,New York,Minnesota,27049.0
2134,New York,U.S. Pacific Trust Territories and Possessions,0.0
2135,New York,Michigan,76183.0
2136,New York,Pennsylvania,38961.0
2137,New York,Nebraska,1371.0
2138,New York,Wyoming,1980.0
2139,New York,Oregon,8040.0
2140,New York,Iowa,0.0
2141,New York,South Carolina,29245.0
2142,New York,Vermont,3183.0
2143,New York,Maryland,52287.0
2144,New York,Connecticut,10.0
2145,New York,North Carolina,132364.0
2146,New York,New Mexico,2466.0
2147,New York,U.S. Virgin Islands,2255.0
2148,New York,Texas,129698.0
2149,New York,New Jersey,8766.0
2150,New York,New Hampshire,305.0
2151,New York,Alaska,348.0
2152,New York,North Dakota,106.0
2153,New York,Maine,15205.0
2154,New York,Colorado,60003.0
2155,New York,California,198797.0
2156,New York,Missouri,19049.0
2157,New York,Nevada,28556.0
2158,New York,Delaware,0.0
2159,New York,Wisconsin,3809.0
2160,New York,New York,56984.0
2161,New York,Puerto Rico,37960.0
2162,New York,Ohio,18750.0
2163,New York,Alabama,966.0
2164,New York,Utah,23200.0
2165,New York,Hawaii,5187.0
2166,New York,Illinois,169001.0
2167,New York,Indiana,8473.0
2168,New York,Idaho,298.0
2169,New York,West Virginia,0.0
2170,New York,Tennessee,32329.0
2171,New York,Arizona,23169.0
2172,New York,Massachusetts,48426.0
2173,Puerto Rico,Montana,0.0
2174,Puerto Rico,Florida,149965.0
2175,Puerto Rico,Washington,0.0
2176,Puerto Rico,Arkansas,0.0
2177,Puerto Rico,South Dakota,0.0
2178,Puerto Rico,Mississippi,0.0
2179,Puerto Rico,Kansas,0.0
2180,Puerto Rico,Virginia,7339.0
2181,Puerto Rico,Georgia,17432.0
2182,Puerto Rico,Kentucky,0.0
2183,Puerto Rico,Rhode Island,147.0
2184,Puerto Rico,Oklahoma,0.0
2185,Puerto Rico,Louisiana,0.0
2186,Puerto Rico,Minnesota,575.0
2187,Puerto Rico,U.S. Pacific Trust Territories and Possessions,0.0
2188,Puerto Rico,Michigan,0.0
2189,Puerto Rico,Pennsylvania,21516.0
2190,Puerto Rico,Nebraska,0.0
2191,Puerto Rico,Wyoming,0.0
2192,Puerto Rico,Oregon,0.0
2193,Puerto Rico,Iowa,0.0
2194,Puerto Rico,South Carolina,172.0
2195,Puerto Rico,Vermont,0.0
2196,Puerto Rico,Maryland,12326.0
2197,Puerto Rico,Connecticut,5249.0
2198,Puerto Rico,North Carolina,10520.0
2199,Puerto Rico,New Mexico,0.0
2200,Puerto Rico,U.S. Virgin Islands,4706.0
2201,Puerto Rico,Texas,14313.0
2202,Puerto Rico,New Jersey,36988.0
2203,Puerto Rico,New Hampshire,0.0
2204,Puerto Rico,Alaska,0.0
2205,Puerto Rico,North Dakota,0.0
2206,Puerto Rico,Maine,0.0
2207,Puerto Rico,Colorado,0.0
2208,Puerto Rico,California,0.0
2209,Puerto Rico,Missouri,0.0
2210,Puerto Rico,Nevada,0.0
2211,Puerto Rico,Delaware,0.0
2212,Puerto Rico,Wisconsin,0.0
2213,Puerto Rico,New York,41979.0
2214,Puerto Rico,Puerto Rico,4269.0
2215,Puerto Rico,Ohio,0.0
2216,Puerto Rico,Alabama,0.0
2217,Puerto Rico,Utah,0.0
2218,Puerto Rico,Hawaii,0.0
2219,Puerto Rico,Illinois,9229.0
2220,Puerto Rico,Indiana,145.0
2221,Puerto Rico,Idaho,0.0
2222,Puerto Rico,West Virginia,0.0
2223,Puerto Rico,Tennessee,111.0
2224,Puerto Rico,Arizona,0.0
2225,Puerto Rico,Massachusetts,15142.0
2226,Ohio,Montana,0.0
2227,Ohio,Florida,103575.0
2228,Ohio,Washington,3680.0
2229,Ohio,Arkansas,123.0
2230,Ohio,South Dakota,0.0
2231,Ohio,Mississippi,234.0
2232,Ohio,Kansas,0.0
2233,Ohio,Virginia,33767.0
